Borussia Dortmund,VfL Wolfsburg,2-0
Hamburger SV,FC Nürnberg,1-1
Bor. Mönchengladbach,Eintracht Frankfurt,0-4
SC Freiburg,VfB Stuttgart,2-1
Hannover 96,Bayer Leverkusen,2-2
Bayern München,Werder Bremen,0-0
FSV Mainz 05,FC Kaiserslautern,2-1
FC Köln,FC St. Pauli,1-0
Eintracht Frankfurt,SC Freiburg,0-1
Bayern München,FC Köln,0-0
Werder Bremen,FSV Mainz 05,0-2
VfB Stuttgart,Bor. Mönchengladbach,7-0
VfL Wolfsburg,Hannover 96,2-0
FC Kaiserslautern,1899 Hoffenheim,2-2
FC St. Pauli,Hamburger SV,1-1
FC Schalke 04,Borussia Dortmund,1-3
Bayer Leverkusen,FC Nürnberg,0-0
FSV Mainz 05,FC Köln,2-0
1899 Hoffenheim,Bayern München,1-2
Hannover 96,Werder Bremen,4-1
Bayer Leverkusen,Eintracht Frankfurt,2-1
Borussia Dortmund,FC Kaiserslautern,5-0
Hamburger SV,VfL Wolfsburg,1-3
Bor. Mönchengladbach,FC St. Pauli,1-2
SC Freiburg,FC Schalke 04,1-2
FC Nürnberg,VfB Stuttgart,2-1
FC Köln,1899 Hoffenheim,1-1
Bayern München,FSV Mainz 05,1-2
FC Schalke 04,Bor. Mönchengladbach,2-2
VfB Stuttgart,Bayer Leverkusen,1-4
Eintracht Frankfurt,FC Nürnberg,2-0
FC St. Pauli,Borussia Dortmund,1-3
Werder Bremen,Hamburger SV,3-2
VfL Wolfsburg,SC Freiburg,2-1
FC Kaiserslautern,Hannover 96,0-1
Hannover 96,FC St. Pauli,0-1
Hamburger SV,FC Kaiserslautern,2-1
FSV Mainz 05,1899 Hoffenheim,4-2
Bor. Mönchengladbach,VfL Wolfsburg,1-1
SC Freiburg,FC Köln,3-2
FC Nürnberg,FC Schalke 04,2-1
VfB Stuttgart,Eintracht Frankfurt,1-2
Borussia Dortmund,Bayern München,2-0
Bayer Leverkusen,Werder Bremen,2-2
FC Köln,Borussia Dortmund,1-2
Bayern München,Hannover 96,3-0
FC Schalke 04,VfB Stuttgart,2-2
Werder Bremen,SC Freiburg,2-1
FSV Mainz 05,Hamburger SV,0-1
FC St. Pauli,FC Nürnberg,3-2
VfL Wolfsburg,Bayer Leverkusen,2-3
FC Kaiserslautern,Eintracht Frankfurt,0-3
1899 Hoffenheim,Bor. Mönchengladbach,3-2
Hamburger SV,Bayern München,0-0
Eintracht Frankfurt,FC Schalke 04,0-0
Bor. Mönchengladbach,Werder Bremen,1-4
SC Freiburg,FC Kaiserslautern,2-1
Hannover 96,FC Köln,2-1
FC Nürnberg,VfL Wolfsburg,2-1
Borussia Dortmund,1899 Hoffenheim,1-1
Bayer Leverkusen,FSV Mainz 05,0-1
VfB Stuttgart,FC St. Pauli,2-0
Bayern München,SC Freiburg,4-2
Werder Bremen,FC Nürnberg,2-3
VfL Wolfsburg,VfB Stuttgart,2-0
FC Köln,Hamburger SV,3-2
FC Kaiserslautern,Bor. Mönchengladbach,3-0
FC St. Pauli,Eintracht Frankfurt,1-3
FC Schalke 04,Bayer Leverkusen,0-1
FSV Mainz 05,Borussia Dortmund,0-2
1899 Hoffenheim,Hannover 96,4-0
FC Schalke 04,FC St. Pauli,3-0
Hamburger SV,1899 Hoffenheim,2-1
Eintracht Frankfurt,VfL Wolfsburg,3-1
Bor. Mönchengladbach,Bayern München,3-3
SC Freiburg,FSV Mainz 05,1-0
FC Nürnberg,FC Köln,3-1
Hannover 96,Borussia Dortmund,0-4
Bayer Leverkusen,FC Kaiserslautern,3-1
VfB Stuttgart,Werder Bremen,6-0
Borussia Dortmund,Hamburger SV,2-0
Werder Bremen,Eintracht Frankfurt,0-0
VfL Wolfsburg,FC Schalke 04,2-2
FC Köln,Bor. Mönchengladbach,0-4
FC Kaiserslautern,VfB Stuttgart,3-3
FC St. Pauli,Bayer Leverkusen,0-1
FSV Mainz 05,Hannover 96,0-1
1899 Hoffenheim,SC Freiburg,0-1
Bayern München,FC Nürnberg,3-0
FC Schalke 04,Werder Bremen,4-0
Eintracht Frankfurt,1899 Hoffenheim,0-4
Bor. Mönchengladbach,FSV Mainz 05,2-3
SC Freiburg,Borussia Dortmund,1-2
Hannover 96,Hamburger SV,3-2
FC Nürnberg,FC Kaiserslautern,1-3
Bayer Leverkusen,Bayern München,1-1
VfB Stuttgart,FC Köln,0-1
FC St. Pauli,VfL Wolfsburg,1-1
FSV Mainz 05,FC Nürnberg,3-0
Bayern München,Eintracht Frankfurt,4-1
Hamburger SV,VfB Stuttgart,4-2
1899 Hoffenheim,Bayer Leverkusen,2-2
Hannover 96,SC Freiburg,3-0
FC Kaiserslautern,FC Schalke 04,5-0
Borussia Dortmund,Bor. Mönchengladbach,4-1
Werder Bremen,FC St. Pauli,3-0
FC Köln,VfL Wolfsburg,1-1
FC St. Pauli,FC Kaiserslautern,1-0
VfB Stuttgart,1899 Hoffenheim,1-1
VfL Wolfsburg,Werder Bremen,0-0
Eintracht Frankfurt,FSV Mainz 05,2-1
Bor. Mönchengladbach,Hannover 96,1-2
SC Freiburg,Hamburger SV,1-0
FC Schalke 04,Bayern München,2-0
Bayer Leverkusen,FC Köln,3-2
FC Nürnberg,Borussia Dortmund,0-2
Hannover 96,VfB Stuttgart,2-1
Bayern München,FC St. Pauli,3-0
Hamburger SV,Bayer Leverkusen,2-4
1899 Hoffenheim,FC Nürnberg,1-1
FC Köln,Eintracht Frankfurt,1-0
FC Kaiserslautern,VfL Wolfsburg,0-0
Borussia Dortmund,Werder Bremen,2-0
SC Freiburg,Bor. Mönchengladbach,3-0
FSV Mainz 05,FC Schalke 04,0-1
Bor. Mönchengladbach,Hamburger SV,1-2
FC Schalke 04,FC Köln,3-0
Werder Bremen,FC Kaiserslautern,1-2
VfL Wolfsburg,1899 Hoffenheim,2-2
Eintracht Frankfurt,Borussia Dortmund,1-0
FC Nürnberg,Hannover 96,3-1
FC St. Pauli,FSV Mainz 05,2-4
Bayer Leverkusen,SC Freiburg,2-2
VfB Stuttgart,Bayern München,3-5
Bayer Leverkusen,Borussia Dortmund,1-3
VfL Wolfsburg,Bayern München,1-1
Werder Bremen,1899 Hoffenheim,2-1
FC Nürnberg,Bor. Mönchengladbach,0-1
FC St. Pauli,SC Freiburg,2-2
VfB Stuttgart,FSV Mainz 05,1-0
FC Schalke 04,Hamburger SV,0-1
Eintracht Frankfurt,Hannover 96,0-3
FC Kaiserslautern,FC Köln,1-1
Hamburger SV,Eintracht Frankfurt,1-0
Hannover 96,FC Schalke 04,0-1
Borussia Dortmund,VfB Stuttgart,1-1
FSV Mainz 05,VfL Wolfsburg,0-1
SC Freiburg,FC Nürnberg,1-1
Bayern München,FC Kaiserslautern,5-1
FC Köln,Werder Bremen,3-0
Bor. Mönchengladbach,Bayer Leverkusen,1-3
1899 Hoffenheim,FC St. Pauli,2-2
Bayer Leverkusen,Hannover 96,2-0
Werder Bremen,Bayern München,1-3
VfL Wolfsburg,Borussia Dortmund,0-3
FC Nürnberg,Hamburger SV,2-0
FC Schalke 04,1899 Hoffenheim,0-1
FC St. Pauli,FC Köln,3-0
FC Kaiserslautern,FSV Mainz 05,0-1
VfB Stuttgart,SC Freiburg,0-1
Eintracht Frankfurt,Bor. Mönchengladbach,0-1
Borussia Dortmund,FC Schalke 04,0-0
FC Köln,Bayern München,3-2
FSV Mainz 05,Werder Bremen,1-1
FC Nürnberg,Bayer Leverkusen,1-0
Hannover 96,VfL Wolfsburg,1-0
1899 Hoffenheim,FC Kaiserslautern,3-2
Bor. Mönchengladbach,VfB Stuttgart,2-3
SC Freiburg,Eintracht Frankfurt,0-0
Hamburger SV,FC St. Pauli,0-1
Eintracht Frankfurt,Bayer Leverkusen,0-3
VfL Wolfsburg,Hamburger SV,0-1
Bayern München,1899 Hoffenheim,4-0
FC St. Pauli,Bor. Mönchengladbach,3-1
FC Schalke 04,SC Freiburg,1-0
VfB Stuttgart,FC Nürnberg,1-4
FC Kaiserslautern,Borussia Dortmund,1-1
FC Köln,FSV Mainz 05,4-2
Werder Bremen,Hannover 96,1-1
FC Nürnberg,Eintracht Frankfurt,3-0
Hamburger SV,Werder Bremen,4-0
SC Freiburg,VfL Wolfsburg,2-1
1899 Hoffenheim,FC Köln,1-1
Hannover 96,FC Kaiserslautern,3-0
Borussia Dortmund,FC St. Pauli,2-0
FSV Mainz 05,Bayern München,1-3
Bayer Leverkusen,VfB Stuttgart,4-2
Bor. Mönchengladbach,FC Schalke 04,2-1
VfL Wolfsburg,Bor. Mönchengladbach,2-1
FC Kaiserslautern,Hamburger SV,1-1
1899 Hoffenheim,FSV Mainz 05,1-2
FC Köln,SC Freiburg,1-0
FC St. Pauli,Hannover 96,0-1
FC Schalke 04,FC Nürnberg,1-1
Bayern München,Borussia Dortmund,1-3
Eintracht Frankfurt,VfB Stuttgart,0-2
Werder Bremen,Bayer Leverkusen,2-2
Borussia Dortmund,FC Köln,1-0
Hannover 96,Bayern München,3-1
VfB Stuttgart,FC Schalke 04,1-0
Bor. Mönchengladbach,1899 Hoffenheim,2-0
FC Nürnberg,FC St. Pauli,5-0
Eintracht Frankfurt,FC Kaiserslautern,0-0
Bayer Leverkusen,VfL Wolfsburg,3-0
SC Freiburg,Werder Bremen,1-3
Hamburger SV,FSV Mainz 05,2-4
FC Köln,Hannover 96,4-0
1899 Hoffenheim,Borussia Dortmund,1-0
Bayern München,Hamburger SV,6-0
FC Schalke 04,Eintracht Frankfurt,2-1
FC Kaiserslautern,SC Freiburg,2-1
VfL Wolfsburg,FC Nürnberg,1-2
Werder Bremen,Bor. Mönchengladbach,1-1
FSV Mainz 05,Bayer Leverkusen,0-1
FC St. Pauli,VfB Stuttgart,1-2
Bor. Mönchengladbach,FC Kaiserslautern,0-1
SC Freiburg,Bayern München,1-2
FC Nürnberg,Werder Bremen,1-3
Hannover 96,1899 Hoffenheim,2-0
Hamburger SV,FC Köln,6-2
Eintracht Frankfurt,FC St. Pauli,2-1
Borussia Dortmund,FSV Mainz 05,1-1
Bayer Leverkusen,FC Schalke 04,2-0
VfB Stuttgart,VfL Wolfsburg,1-1
FC St. Pauli,FC Schalke 04,0-2
FC Kaiserslautern,Bayer Leverkusen,0-1
Werder Bremen,VfB Stuttgart,1-1
Bayern München,Bor. Mönchengladbach,1-0
FSV Mainz 05,SC Freiburg,1-1
Borussia Dortmund,Hannover 96,4-1
1899 Hoffenheim,Hamburger SV,0-0
FC Köln,FC Nürnberg,1-0
VfL Wolfsburg,Eintracht Frankfurt,1-1
Eintracht Frankfurt,Werder Bremen,1-1
FC Nürnberg,Bayern München,1-1
Hamburger SV,Borussia Dortmund,1-1
FC Schalke 04,VfL Wolfsburg,1-0
Hannover 96,FSV Mainz 05,2-0
SC Freiburg,1899 Hoffenheim,3-2
VfB Stuttgart,FC Kaiserslautern,2-4
Bor. Mönchengladbach,FC Köln,5-1
Bayer Leverkusen,FC St. Pauli,2-1
FSV Mainz 05,Bor. Mönchengladbach,1-0
FC Köln,VfB Stuttgart,1-3
1899 Hoffenheim,Eintracht Frankfurt,1-0
Hamburger SV,Hannover 96,0-0
FC Kaiserslautern,FC Nürnberg,0-2
VfL Wolfsburg,FC St. Pauli,2-2
Werder Bremen,FC Schalke 04,1-1
Bayern München,Bayer Leverkusen,5-1
Borussia Dortmund,SC Freiburg,3-0
SC Freiburg,Hannover 96,1-3
Eintracht Frankfurt,Bayern München,1-1
FC St. Pauli,Werder Bremen,1-3
VfB Stuttgart,Hamburger SV,3-0
Bayer Leverkusen,1899 Hoffenheim,2-1
FC Schalke 04,FC Kaiserslautern,0-1
Bor. Mönchengladbach,Borussia Dortmund,1-0
VfL Wolfsburg,FC Köln,4-1
FC Nürnberg,FSV Mainz 05,0-0
Werder Bremen,VfL Wolfsburg,0-1
FC Kaiserslautern,FC St. Pauli,2-0
FC Köln,Bayer Leverkusen,2-0
1899 Hoffenheim,VfB Stuttgart,1-2
FSV Mainz 05,Eintracht Frankfurt,3-0
Hannover 96,Bor. Mönchengladbach,0-1
Hamburger SV,SC Freiburg,0-2
Borussia Dortmund,FC Nürnberg,2-0
Bayern München,FC Schalke 04,4-1
FC St. Pauli,Bayern München,1-8
Werder Bremen,Borussia Dortmund,2-0
Bayer Leverkusen,Hamburger SV,1-1
FC Schalke 04,FSV Mainz 05,1-3
FC Nürnberg,1899 Hoffenheim,1-2
Eintracht Frankfurt,FC Köln,0-2
Bor. Mönchengladbach,SC Freiburg,2-0
VfB Stuttgart,Hannover 96,2-1
VfL Wolfsburg,FC Kaiserslautern,1-2
FC Köln,FC Schalke 04,2-1
FC Kaiserslautern,Werder Bremen,3-2
SC Freiburg,Bayer Leverkusen,0-1
Bayern München,VfB Stuttgart,2-1
1899 Hoffenheim,VfL Wolfsburg,1-3
Borussia Dortmund,Eintracht Frankfurt,3-1
Hamburger SV,Bor. Mönchengladbach,1-1
Hannover 96,FC Nürnberg,3-1
FSV Mainz 05,FC St. Pauli,2-1
Borussia Dortmund,Hamburger SV,3-1
Werder Bremen,FC Kaiserslautern,2-0
Hannover 96,1899 Hoffenheim,2-1
VfB Stuttgart,FC Schalke 04,3-0
FC Köln,VfL Wolfsburg,0-3
FC Augsburg,SC Freiburg,2-2
Hertha BSC,FC Nürnberg,0-1
FSV Mainz 05,Bayer Leverkusen,2-0
Bayern München,Bor. Mönchengladbach,0-1
Hamburger SV,Hertha BSC,2-2
FC Nürnberg,Hannover 96,1-2
SC Freiburg,FSV Mainz 05,1-2
1899 Hoffenheim,Borussia Dortmund,1-0
VfL Wolfsburg,Bayern München,0-1
FC Schalke 04,FC Köln,5-1
Bor. Mönchengladbach,VfB Stuttgart,1-1
FC Kaiserslautern,FC Augsburg,1-1
Bayer Leverkusen,Werder Bremen,1-0
Bor. Mönchengladbach,VfL Wolfsburg,4-1
Borussia Dortmund,FC Nürnberg,2-0
Bayern München,Hamburger SV,5-0
Werder Bremen,SC Freiburg,5-3
VfB Stuttgart,Bayer Leverkusen,0-1
FC Augsburg,1899 Hoffenheim,0-2
FC Köln,FC Kaiserslautern,1-1
FSV Mainz 05,FC Schalke 04,2-4
Hannover 96,Hertha BSC,1-1
Hertha BSC,VfB Stuttgart,1-0
Hamburger SV,FC Köln,3-4
FC Nürnberg,FC Augsburg,1-0
SC Freiburg,VfL Wolfsburg,3-0
FC Kaiserslautern,Bayern München,0-3
1899 Hoffenheim,Werder Bremen,1-2
Bayer Leverkusen,Borussia Dortmund,0-0
Hannover 96,FSV Mainz 05,1-1
FC Schalke 04,Bor. Mönchengladbach,1-0
FC Augsburg,Bayer Leverkusen,1-4
Borussia Dortmund,Hertha BSC,1-2
Bayern München,SC Freiburg,7-0
FSV Mainz 05,1899 Hoffenheim,0-4
VfB Stuttgart,Hannover 96,3-0
Bor. Mönchengladbach,FC Kaiserslautern,1-0
Werder Bremen,Hamburger SV,2-0
FC Köln,FC Nürnberg,1-2
VfL Wolfsburg,FC Schalke 04,2-1
SC Freiburg,VfB Stuttgart,1-2
Bayer Leverkusen,FC Köln,1-4
Hamburger SV,Bor. Mönchengladbach,0-1
FC Nürnberg,Werder Bremen,1-1
1899 Hoffenheim,VfL Wolfsburg,3-1
Hertha BSC,FC Augsburg,2-2
FC Kaiserslautern,FSV Mainz 05,3-1
Hannover 96,Borussia Dortmund,2-1
FC Schalke 04,Bayern München,0-2
VfB Stuttgart,Hamburger SV,1-2
FC Schalke 04,SC Freiburg,4-2
FSV Mainz 05,Borussia Dortmund,1-2
VfL Wolfsburg,FC Kaiserslautern,1-0
Bor. Mönchengladbach,FC Nürnberg,1-0
FC Augsburg,Hannover 96,0-0
Bayern München,Bayer Leverkusen,3-0
FC Köln,1899 Hoffenheim,2-0
Werder Bremen,Hertha BSC,2-1
FC Kaiserslautern,VfB Stuttgart,0-2
Borussia Dortmund,FC Augsburg,4-0
Bayer Leverkusen,VfL Wolfsburg,3-1
FC Nürnberg,FSV Mainz 05,3-3
SC Freiburg,Bor. Mönchengladbach,1-0
1899 Hoffenheim,Bayern München,0-0
Hertha BSC,FC Köln,3-0
Hannover 96,Werder Bremen,3-2
Hamburger SV,FC Schalke 04,1-2
Werder Bremen,Borussia Dortmund,0-2
Bayern München,Hertha BSC,4-0
FSV Mainz 05,FC Augsburg,0-1
VfB Stuttgart,1899 Hoffenheim,2-0
VfL Wolfsburg,FC Nürnberg,2-1
Bor. Mönchengladbach,Bayer Leverkusen,2-2
FC Schalke 04,FC Kaiserslautern,1-2
SC Freiburg,Hamburger SV,1-2
FC Köln,Hannover 96,2-0
FC Augsburg,Werder Bremen,1-1
Borussia Dortmund,FC Köln,5-0
FC Nürnberg,VfB Stuttgart,2-2
FC Kaiserslautern,SC Freiburg,1-0
1899 Hoffenheim,Bor. Mönchengladbach,1-0
Hertha BSC,FSV Mainz 05,0-0
Hamburger SV,VfL Wolfsburg,1-1
Bayer Leverkusen,FC Schalke 04,0-1
Hannover 96,Bayern München,2-1
SC Freiburg,Bayer Leverkusen,0-1
Bayern München,FC Nürnberg,4-0
FC Schalke 04,1899 Hoffenheim,3-1
VfL Wolfsburg,Hertha BSC,2-3
Bor. Mönchengladbach,Hannover 96,2-1
VfB Stuttgart,Borussia Dortmund,1-1
FSV Mainz 05,Werder Bremen,1-3
FC Köln,FC Augsburg,3-0
Hamburger SV,FC Kaiserslautern,1-1
FSV Mainz 05,VfB Stuttgart,3-1
Borussia Dortmund,VfL Wolfsburg,5-1
Werder Bremen,FC Köln,3-2
FC Nürnberg,SC Freiburg,1-2
1899 Hoffenheim,FC Kaiserslautern,1-1
Hertha BSC,Bor. Mönchengladbach,1-2
Bayer Leverkusen,Hamburger SV,2-2
Hannover 96,FC Schalke 04,2-2
FC Augsburg,Bayern München,1-2
FC Kaiserslautern,Bayer Leverkusen,0-2
FC Schalke 04,FC Nürnberg,4-0
SC Freiburg,Hertha BSC,2-2
VfL Wolfsburg,Hannover 96,4-1
Bor. Mönchengladbach,Werder Bremen,5-0
Bayern München,Borussia Dortmund,0-1
VfB Stuttgart,FC Augsburg,2-1
Hamburger SV,1899 Hoffenheim,2-0
FC Köln,FSV Mainz 05,1-1
FC Köln,Bor. Mönchengladbach,0-3
Borussia Dortmund,FC Schalke 04,2-0
FC Nürnberg,FC Kaiserslautern,1-0
1899 Hoffenheim,SC Freiburg,1-1
FC Augsburg,VfL Wolfsburg,2-0
Hertha BSC,Bayer Leverkusen,3-3
Hannover 96,Hamburger SV,1-1
Werder Bremen,VfB Stuttgart,2-0
FSV Mainz 05,Bayern München,3-2
Bayer Leverkusen,1899 Hoffenheim,2-0
Bayern München,Werder Bremen,4-1
SC Freiburg,Hannover 96,1-1
FC Kaiserslautern,Hertha BSC,1-1
VfL Wolfsburg,FSV Mainz 05,2-2
Bor. Mönchengladbach,Borussia Dortmund,1-1
VfB Stuttgart,FC Köln,2-2
Hamburger SV,FC Nürnberg,2-0
FC Schalke 04,FC Augsburg,3-1
Hertha BSC,FC Schalke 04,1-2
Werder Bremen,VfL Wolfsburg,4-1
FSV Mainz 05,Hamburger SV,0-0
FC Nürnberg,1899 Hoffenheim,0-2
FC Köln,SC Freiburg,4-0
FC Augsburg,Bor. Mönchengladbach,1-0
Hannover 96,Bayer Leverkusen,0-0
Borussia Dortmund,FC Kaiserslautern,1-1
VfB Stuttgart,Bayern München,1-2
Bayern München,FC Köln,3-0
Bayer Leverkusen,FC Nürnberg,0-3
Hamburger SV,FC Augsburg,1-1
SC Freiburg,Borussia Dortmund,1-4
1899 Hoffenheim,Hertha BSC,1-1
VfL Wolfsburg,VfB Stuttgart,1-0
FC Schalke 04,Werder Bremen,5-0
FC Kaiserslautern,Hannover 96,1-1
Bor. Mönchengladbach,FSV Mainz 05,1-0
Bor. Mönchengladbach,Bayern München,3-1
1899 Hoffenheim,Hannover 96,0-0
FC Schalke 04,VfB Stuttgart,3-1
VfL Wolfsburg,FC Köln,1-0
SC Freiburg,FC Augsburg,1-0
FC Nürnberg,Hertha BSC,2-0
FC Kaiserslautern,Werder Bremen,0-0
Hamburger SV,Borussia Dortmund,1-5
Bayer Leverkusen,FSV Mainz 05,3-2
Hannover 96,FC Nürnberg,1-0
Werder Bremen,Bayer Leverkusen,1-1
Hertha BSC,Hamburger SV,1-2
FC Augsburg,FC Kaiserslautern,2-2
Borussia Dortmund,1899 Hoffenheim,3-1
Bayern München,VfL Wolfsburg,2-0
FC Köln,FC Schalke 04,1-4
FSV Mainz 05,SC Freiburg,3-1
VfB Stuttgart,Bor. Mönchengladbach,0-3
FC Nürnberg,Borussia Dortmund,0-2
Hertha BSC,Hannover 96,0-1
FC Schalke 04,FSV Mainz 05,1-1
Bayer Leverkusen,VfB Stuttgart,2-2
VfL Wolfsburg,Bor. Mönchengladbach,0-0
1899 Hoffenheim,FC Augsburg,2-2
Hamburger SV,Bayern München,1-1
SC Freiburg,Werder Bremen,2-2
FC Kaiserslautern,FC Köln,0-1
VfL Wolfsburg,SC Freiburg,3-2
Borussia Dortmund,Bayer Leverkusen,1-0
FSV Mainz 05,Hannover 96,1-1
Bayern München,FC Kaiserslautern,2-0
Werder Bremen,1899 Hoffenheim,1-1
VfB Stuttgart,Hertha BSC,5-0
Bor. Mönchengladbach,FC Schalke 04,3-0
FC Augsburg,FC Nürnberg,0-0
FC Köln,Hamburger SV,0-1
1899 Hoffenheim,FSV Mainz 05,1-1
Hertha BSC,Borussia Dortmund,0-1
Hamburger SV,Werder Bremen,1-3
FC Nürnberg,FC Köln,2-1
FC Kaiserslautern,Bor. Mönchengladbach,1-2
Bayer Leverkusen,FC Augsburg,4-1
SC Freiburg,Bayern München,0-0
FC Schalke 04,VfL Wolfsburg,4-0
Hannover 96,VfB Stuttgart,4-2
Bor. Mönchengladbach,Hamburger SV,1-1
FC Köln,Bayer Leverkusen,0-2
VfB Stuttgart,SC Freiburg,4-1
FSV Mainz 05,FC Kaiserslautern,4-0
VfL Wolfsburg,1899 Hoffenheim,1-2
FC Augsburg,Hertha BSC,3-0
Werder Bremen,FC Nürnberg,0-1
Bayern München,FC Schalke 04,2-0
Borussia Dortmund,Hannover 96,3-1
Bayer Leverkusen,Bayern München,2-0
SC Freiburg,FC Schalke 04,2-1
Hertha BSC,Werder Bremen,1-0
Hamburger SV,VfB Stuttgart,0-4
FC Kaiserslautern,VfL Wolfsburg,0-0
Hannover 96,FC Augsburg,2-2
Borussia Dortmund,FSV Mainz 05,2-1
FC Nürnberg,Bor. Mönchengladbach,1-0
1899 Hoffenheim,FC Köln,1-1
VfB Stuttgart,FC Kaiserslautern,0-0
VfL Wolfsburg,Bayer Leverkusen,3-2
FSV Mainz 05,FC Nürnberg,2-1
Bor. Mönchengladbach,SC Freiburg,0-0
Bayern München,1899 Hoffenheim,7-1
FC Köln,Hertha BSC,1-0
FC Augsburg,Borussia Dortmund,0-0
Werder Bremen,Hannover 96,3-0
FC Schalke 04,Hamburger SV,3-1
1899 Hoffenheim,VfB Stuttgart,1-2
Borussia Dortmund,Werder Bremen,1-0
FC Augsburg,FSV Mainz 05,2-1
Hamburger SV,SC Freiburg,1-3
FC Nürnberg,VfL Wolfsburg,1-3
Bayer Leverkusen,Bor. Mönchengladbach,1-2
Hertha BSC,Bayern München,0-6
FC Kaiserslautern,FC Schalke 04,1-4
Hannover 96,FC Köln,4-1
VfL Wolfsburg,Hamburger SV,2-1
Bayern München,Hannover 96,2-1
SC Freiburg,FC Kaiserslautern,2-0
Bor. Mönchengladbach,1899 Hoffenheim,1-2
Werder Bremen,FC Augsburg,1-1
FSV Mainz 05,Hertha BSC,1-3
FC Schalke 04,Bayer Leverkusen,2-0
VfB Stuttgart,FC Nürnberg,1-0
FC Köln,Borussia Dortmund,1-6
Borussia Dortmund,VfB Stuttgart,4-4
FC Nürnberg,Bayern München,0-1
FC Kaiserslautern,Hamburger SV,0-1
Werder Bremen,FSV Mainz 05,0-3
Bayer Leverkusen,SC Freiburg,0-2
FC Augsburg,FC Köln,2-1
Hertha BSC,VfL Wolfsburg,1-4
Hannover 96,Bor. Mönchengladbach,2-1
1899 Hoffenheim,FC Schalke 04,1-1
VfL Wolfsburg,Borussia Dortmund,1-3
FC Köln,Werder Bremen,1-1
VfB Stuttgart,FSV Mainz 05,4-1
SC Freiburg,FC Nürnberg,2-2
FC Kaiserslautern,1899 Hoffenheim,1-2
Bayern München,FC Augsburg,2-1
Bor. Mönchengladbach,Hertha BSC,0-0
FC Schalke 04,Hannover 96,3-0
Hamburger SV,Bayer Leverkusen,1-1
Hertha BSC,SC Freiburg,1-2
FC Augsburg,VfB Stuttgart,1-3
FSV Mainz 05,FC Köln,4-0
Werder Bremen,Bor. Mönchengladbach,2-2
Borussia Dortmund,Bayern München,1-0
FC Nürnberg,FC Schalke 04,4-1
1899 Hoffenheim,Hamburger SV,4-0
Bayer Leverkusen,FC Kaiserslautern,3-1
Hannover 96,VfL Wolfsburg,2-0
VfB Stuttgart,Werder Bremen,4-1
FC Schalke 04,Borussia Dortmund,1-2
Hamburger SV,Hannover 96,1-0
FC Kaiserslautern,FC Nürnberg,0-2
VfL Wolfsburg,FC Augsburg,1-2
Bayer Leverkusen,Hertha BSC,3-3
Bayern München,FSV Mainz 05,0-0
Bor. Mönchengladbach,FC Köln,3-0
SC Freiburg,1899 Hoffenheim,0-0
FSV Mainz 05,VfL Wolfsburg,0-0
1899 Hoffenheim,Bayer Leverkusen,0-1
Werder Bremen,Bayern München,1-2
FC Nürnberg,Hamburger SV,1-1
Hertha BSC,FC Kaiserslautern,1-2
FC Köln,VfB Stuttgart,1-1
Borussia Dortmund,Bor. Mönchengladbach,2-0
FC Augsburg,FC Schalke 04,1-1
Hannover 96,SC Freiburg,0-0
FC Kaiserslautern,Borussia Dortmund,2-5
VfL Wolfsburg,Werder Bremen,3-1
Bayer Leverkusen,Hannover 96,1-0
Hamburger SV,FSV Mainz 05,0-0
1899 Hoffenheim,FC Nürnberg,2-3
Bayern München,VfB Stuttgart,2-0
SC Freiburg,FC Köln,4-1
Bor. Mönchengladbach,FC Augsburg,0-0
FC Schalke 04,Hertha BSC,4-0
FC Nürnberg,Bayer Leverkusen,1-4
FC Köln,Bayern München,1-4
Werder Bremen,FC Schalke 04,2-3
FC Augsburg,Hamburger SV,1-0
Borussia Dortmund,SC Freiburg,4-0
Hannover 96,FC Kaiserslautern,2-1
Hertha BSC,1899 Hoffenheim,3-1
VfB Stuttgart,VfL Wolfsburg,3-2
FSV Mainz 05,Bor. Mönchengladbach,0-3
Borussia Dortmund,Werder Bremen,2-1
Bor. Mönchengladbach,1899 Hoffenheim,2-1
SC Freiburg,FSV Mainz 05,1-1
FC Augsburg,Fortuna Düsseldorf,0-2
Hamburger SV,FC Nürnberg,0-1
SpVgg Greuther Fuerth,Bayern München,0-3
Eintracht Frankfurt,Bayer Leverkusen,2-1
VfB Stuttgart,VfL Wolfsburg,0-1
Hannover 96,FC Schalke 04,2-2
FSV Mainz 05,SpVgg Greuther Fuerth,0-1
FC Schalke 04,FC Augsburg,3-1
Bayer Leverkusen,SC Freiburg,2-0
Werder Bremen,Hamburger SV,2-0
FC Nürnberg,Borussia Dortmund,1-1
1899 Hoffenheim,Eintracht Frankfurt,0-4
Fortuna Düsseldorf,Bor. Mönchengladbach,0-0
VfL Wolfsburg,Hannover 96,0-4
Bayern München,VfB Stuttgart,6-1
FC Augsburg,VfL Wolfsburg,0-0
Borussia Dortmund,Bayer Leverkusen,3-0
Bayern München,FSV Mainz 05,3-1
Bor. Mönchengladbach,FC Nürnberg,2-3
VfB Stuttgart,Fortuna Düsseldorf,0-0
Hannover 96,Werder Bremen,3-2
SpVgg Greuther Fuerth,FC Schalke 04,0-2
SC Freiburg,1899 Hoffenheim,5-3
Eintracht Frankfurt,Hamburger SV,3-2
