Sevilla,Valladolid,4-1
Villarreal,Ath Bilbao,2-0
Barcelona,Malaga,6-0
Getafe,Recreativo,2-1
La Coruna,Betis,1-1
Mallorca,Ath Madrid,2-0
Numancia,Sp Gijon,2-1
Osasuna,Espanol,1-0
Real Madrid,Almeria,3-0
Santander,Valencia,0-1
Almeria,Villarreal,3-0
Ath Bilbao,Mallorca,2-1
Betis,Numancia,3-3
Malaga,Real Madrid,0-1
Recreativo,Sevilla,0-1
Valladolid,Barcelona,0-1
Ath Madrid,Osasuna,2-4
Espanol,La Coruna,3-1
Sp Gijon,Santander,0-2
Valencia,Getafe,4-1
Barcelona,Recreativo,2-0
Villarreal,Malaga,0-2
La Coruna,Ath Madrid,1-2
Mallorca,Almeria,2-0
Numancia,Espanol,0-0
Osasuna,Ath Bilbao,2-1
Real Madrid,Valladolid,2-0
Santander,Betis,2-3
Sevilla,Getafe,0-1
Sp Gijon,Valencia,2-3
Ath Bilbao,La Coruna,0-1
Ath Madrid,Numancia,3-0
Getafe,Barcelona,0-1
Malaga,Mallorca,1-1
Recreativo,Real Madrid,0-1
Almeria,Osasuna,2-1
Betis,Sp Gijon,2-0
Espanol,Santander,1-0
Valencia,Sevilla,3-1
Valladolid,Villarreal,0-0
Numancia,Ath Bilbao,1-2
Real Madrid,Getafe,3-2
Barcelona,Sevilla,4-0
Betis,Valencia,1-2
La Coruna,Almeria,2-0
Osasuna,Malaga,2-3
Mallorca,Valladolid,2-0
Santander,Ath Madrid,5-1
Sp Gijon,Espanol,0-3
Villarreal,Recreativo,2-1
Almeria,Numancia,2-1
Malaga,La Coruna,1-1
Valencia,Barcelona,2-2
Ath Bilbao,Santander,2-1
Ath Madrid,Sp Gijon,3-1
Espanol,Betis,2-0
Getafe,Villarreal,1-2
Recreativo,Mallorca,2-4
Sevilla,Real Madrid,2-4
Valladolid,Osasuna,0-0
Numancia,Malaga,2-0
Real Madrid,Barcelona,2-6
Villarreal,Sevilla,0-2
Betis,Ath Madrid,0-2
Espanol,Valencia,3-0
La Coruna,Valladolid,1-0
Mallorca,Getafe,2-1
Osasuna,Recreativo,1-2
Santander,Almeria,0-2
Sp Gijon,Ath Bilbao,1-1
Ath Bilbao,Betis,1-0
Sevilla,Mallorca,3-1
Valencia,Real Madrid,3-0
Almeria,Sp Gijon,3-1
Ath Madrid,Espanol,3-2
Barcelona,Villarreal,3-3
Getafe,Osasuna,3-0
Malaga,Santander,1-0
Recreativo,La Coruna,1-2
Valladolid,Numancia,0-0
La Coruna,Getafe,1-1
Osasuna,Sevilla,0-0
Villarreal,Real Madrid,3-2
Ath Madrid,Valencia,1-0
Betis,Almeria,2-0
Espanol,Ath Bilbao,1-0
Mallorca,Barcelona,2-1
Numancia,Recreativo,1-0
Santander,Valladolid,3-2
Sp Gijon,Malaga,2-1
Almeria,Espanol,0-3
Ath Bilbao,Ath Madrid,1-4
Barcelona,Osasuna,0-1
Getafe,Numancia,1-0
Malaga,Betis,1-1
Recreativo,Santander,0-1
Sevilla,La Coruna,1-0
Valladolid,Sp Gijon,1-2
Villarreal,Valencia,3-1
Real Madrid,Mallorca,1-3
Ath Madrid,Almeria,3-0
La Coruna,Barcelona,1-1
Mallorca,Villarreal,2-3
Valencia,Ath Bilbao,2-0
Betis,Valladolid,1-1
Espanol,Malaga,3-0
Numancia,Sevilla,0-2
Osasuna,Real Madrid,2-1
Santander,Getafe,1-1
Sp Gijon,Recreativo,2-1
Real Madrid,La Coruna,3-2
Zaragoza,Tenerife,1-0
Almeria,Valladolid,0-0
Ath Bilbao,Espanol,1-0
Malaga,Ath Madrid,3-0
Mallorca,Xerez,2-0
Osasuna,Villarreal,1-1
Santander,Getafe,1-4
Valencia,Sevilla,2-0
Barcelona,Sp Gijon,3-0
Ath Madrid,Santander,1-1
Espanol,Real Madrid,0-3
Getafe,Barcelona,0-2
Sevilla,Zaragoza,4-1
La Coruna,Malaga,1-0
Sp Gijon,Almeria,1-0
Tenerife,Osasuna,2-1
Valladolid,Valencia,2-4
Villarreal,Mallorca,1-1
Xerez,Ath Bilbao,0-1
Barcelona,Ath Madrid,5-2
La Coruna,Espanol,2-3
Malaga,Santander,1-2
Mallorca,Tenerife,4-0
Osasuna,Sevilla,0-2
Almeria,Getafe,1-0
Ath Bilbao,Villarreal,3-2
Real Madrid,Xerez,5-0
Valencia,Sp Gijon,2-2
Zaragoza,Valladolid,1-2
Santander,Barcelona,1-4
Sevilla,Mallorca,2-0
Ath Madrid,Almeria,2-2
Espanol,Malaga,2-1
Getafe,Valencia,3-1
Tenerife,Ath Bilbao,1-0
Valladolid,Osasuna,1-2
Villarreal,Real Madrid,0-2
Xerez,La Coruna,0-3
Sp Gijon,Zaragoza,1-1
Ath Bilbao,Sevilla,0-4
Malaga,Barcelona,0-2
Real Madrid,Tenerife,3-0
Valencia,Ath Madrid,2-2
Almeria,Santander,2-2
Espanol,Xerez,0-0
La Coruna,Villarreal,1-0
Mallorca,Valladolid,3-0
Osasuna,Sp Gijon,1-0
Zaragoza,Getafe,3-0
Ath Madrid,Zaragoza,2-1
Barcelona,Almeria,1-0
Tenerife,La Coruna,0-1
Getafe,Osasuna,2-1
Santander,Valencia,0-1
Sevilla,Real Madrid,2-1
Sp Gijon,Mallorca,4-1
Valladolid,Ath Bilbao,2-2
Villarreal,Espanol,0-0
Xerez,Malaga,1-1
La Coruna,Sevilla,1-0
Real Madrid,Valladolid,4-2
Valencia,Barcelona,0-0
Ath Bilbao,Sp Gijon,1-2
Espanol,Tenerife,2-1
Malaga,Almeria,1-2
Mallorca,Getafe,3-1
Osasuna,Ath Madrid,3-0
Xerez,Villarreal,2-1
Zaragoza,Santander,2-2
Ath Madrid,Mallorca,1-1
Sevilla,Espanol,0-0
Sp Gijon,Real Madrid,0-0
Almeria,Valencia,0-3
Barcelona,Zaragoza,6-1
Getafe,Ath Bilbao,2-0
Santander,Osasuna,1-1
Tenerife,Xerez,1-0
Valladolid,La Coruna,4-0
Villarreal,Malaga,2-1
Ath Bilbao,Ath Madrid,1-0
Osasuna,Barcelona,1-1
Real Madrid,Getafe,2-0
Xerez,Sevilla,0-2
Espanol,Valladolid,1-1
La Coruna,Sp Gijon,1-1
Malaga,Valencia,0-1
Mallorca,Santander,1-0
Villarreal,Tenerife,5-0
Zaragoza,Almeria,2-1
Ath Madrid,Real Madrid,2-3
Barcelona,Mallorca,4-2
Getafe,La Coruna,0-2
Tenerife,Malaga,2-2
Almeria,Osasuna,2-0
Santander,Ath Bilbao,0-2
Sevilla,Villarreal,3-2
Sp Gijon,Espanol,1-0
Valencia,Zaragoza,3-1
Valladolid,Xerez,0-0
Ath Bilbao,Barcelona,1-1
La Coruna,Ath Madrid,2-1
Real Madrid,Santander,1-0
Tenerife,Sevilla,1-2
Espanol,Getafe,0-2
Malaga,Zaragoza,1-1
Mallorca,Almeria,3-1
Osasuna,Valencia,1-3
Villarreal,Valladolid,3-1
Xerez,Sp Gijon,0-0
Sevilla,Malaga,2-2
Sp Gijon,Villarreal,1-0
Valencia,Mallorca,1-1
Almeria,Ath Bilbao,1-4
Ath Madrid,Espanol,4-0
Barcelona,Real Madrid,1-0
Getafe,Xerez,5-1
Santander,La Coruna,0-1
Valladolid,Tenerife,3-3
Zaragoza,Osasuna,0-1
Xerez,Barcelona,0-2
La Coruna,Barcelona,1-3
Real Madrid,Almeria,4-2
Sevilla,Valladolid,1-1
Xerez,Ath Madrid,0-2
Ath Bilbao,Valencia,1-2
Espanol,Santander,0-4
Malaga,Osasuna,1-1
Mallorca,Zaragoza,4-1
Tenerife,Sp Gijon,2-1
Villarreal,Getafe,3-2
Barcelona,Espanol,1-0
Valencia,Real Madrid,2-3
Zaragoza,Ath Bilbao,1-2
Almeria,La Coruna,1-1
Ath Madrid,Villarreal,1-2
Getafe,Tenerife,2-1
Osasuna,Mallorca,0-1
Santander,Xerez,3-2
Sp Gijon,Sevilla,0-1
Valladolid,Malaga,1-1
Ath Bilbao,Osasuna,2-0
Real Madrid,Zaragoza,6-0
Sevilla,Getafe,1-2
Espanol,Almeria,2-0
La Coruna,Valencia,0-0
Malaga,Mallorca,2-1
Tenerife,Ath Madrid,1-1
Valladolid,Sp Gijon,2-1
Villarreal,Santander,2-0
Ath Madrid,Sevilla,2-1
Barcelona,Villarreal,1-1
Valencia,Espanol,1-0
Almeria,Xerez,1-0
Getafe,Valladolid,1-0
Mallorca,Ath Bilbao,2-0
Osasuna,Real Madrid,0-0
Santander,Tenerife,2-0
Sp Gijon,Malaga,2-2
Zaragoza,La Coruna,0-0
Sevilla,Santander,1-2
Valladolid,Ath Madrid,0-4
Villarreal,Almeria,1-1
Espanol,Zaragoza,2-1
La Coruna,Osasuna,1-0
Malaga,Ath Bilbao,1-1
Real Madrid,Mallorca,2-0
Sp Gijon,Getafe,1-0
Tenerife,Barcelona,0-5
Xerez,Valencia,1-3
Ath Bilbao,Real Madrid,1-0
Barcelona,Sevilla,4-0
Osasuna,Espanol,2-0
Almeria,Tenerife,1-1
Ath Madrid,Sp Gijon,3-2
Malaga,Getafe,1-0
Mallorca,La Coruna,2-0
Santander,Valladolid,1-1
Valencia,Villarreal,4-1
Zaragoza,Xerez,0-0
La Coruna,Ath Bilbao,3-1
Sevilla,Almeria,1-0
Valladolid,Barcelona,0-3
Espanol,Mallorca,1-1
Getafe,Ath Madrid,1-0
Real Madrid,Malaga,2-0
Sp Gijon,Santander,0-1
Tenerife,Valencia,0-0
Villarreal,Zaragoza,4-2
Xerez,Osasuna,1-2
Espanol,Ath Bilbao,1-0
La Coruna,Real Madrid,1-3
Sp Gijon,Barcelona,0-1
Ath Madrid,Malaga,0-2
Getafe,Santander,0-0
Sevilla,Valencia,2-1
Tenerife,Zaragoza,1-3
Valladolid,Almeria,1-1
Villarreal,Osasuna,0-2
Xerez,Mallorca,2-1
Barcelona,Getafe,2-1
Real Madrid,Espanol,3-0
Valencia,Valladolid,2-0
Almeria,Sp Gijon,3-1
Ath Bilbao,Xerez,3-2
Malaga,La Coruna,0-0
Mallorca,Villarreal,1-0
Osasuna,Tenerife,1-0
Santander,Ath Madrid,1-1
Zaragoza,Sevilla,2-1
Sp Gijon,Valencia,1-1
Villarreal,Ath Bilbao,2-1
Xerez,Real Madrid,0-3
Ath Madrid,Barcelona,2-1
Espanol,La Coruna,2-0
Getafe,Almeria,2-2
Santander,Malaga,0-3
Sevilla,Osasuna,1-0
Valladolid,Zaragoza,1-1
Tenerife,Mallorca,1-0
Barcelona,Santander,4-0
La Coruna,Xerez,2-1
Mallorca,Sevilla,1-3
Almeria,Ath Madrid,1-0
Ath Bilbao,Tenerife,4-1
Malaga,Espanol,2-1
Osasuna,Valladolid,1-1
Real Madrid,Villarreal,6-2
Zaragoza,Sp Gijon,1-3
Valencia,Getafe,2-1
Barcelona,Malaga,2-1
Getafe,Zaragoza,0-2
Tenerife,Real Madrid,1-5
Ath Madrid,Valencia,4-1
Santander,Almeria,0-2
Sevilla,Ath Bilbao,0-0
Sp Gijon,Osasuna,3-2
Valladolid,Mallorca,1-2
Villarreal,La Coruna,1-0
Xerez,Espanol,1-1
Almeria,Barcelona,2-2
La Coruna,Tenerife,3-1
Real Madrid,Sevilla,3-2
Ath Bilbao,Valladolid,2-0
Espanol,Villarreal,0-0
Malaga,Xerez,2-4
Mallorca,Sp Gijon,3-0
Osasuna,Getafe,0-0
Zaragoza,Ath Madrid,1-1
Valencia,Santander,0-0
Getafe,Mallorca,3-0
Sevilla,La Coruna,1-1
Sp Gijon,Ath Bilbao,0-0
Almeria,Malaga,1-0
Barcelona,Valencia,3-0
Santander,Zaragoza,0-0
Tenerife,Espanol,4-1
Valladolid,Real Madrid,1-4
Villarreal,Xerez,2-0
Ath Madrid,Osasuna,1-0
Ath Bilbao,Getafe,2-2
Espanol,Sevilla,2-0
La Coruna,Valladolid,0-2
Real Madrid,Sp Gijon,3-1
Xerez,Tenerife,2-1
Malaga,Villarreal,2-0
Mallorca,Ath Madrid,4-1
Osasuna,Santander,1-3
Valencia,Almeria,2-0
Zaragoza,Barcelona,2-4
Sevilla,Xerez,1-1
Sp Gijon,La Coruna,2-1
Almeria,Zaragoza,1-0
Barcelona,Osasuna,2-0
Santander,Mallorca,0-0
Tenerife,Villarreal,2-2
Valencia,Malaga,1-0
Valladolid,Espanol,0-0
Ath Madrid,Ath Bilbao,2-0
Getafe,Real Madrid,2-4
Malaga,Tenerife,1-1
Mallorca,Barcelona,0-1
Zaragoza,Valencia,3-0
Espanol,Sp Gijon,0-0
La Coruna,Getafe,1-3
Osasuna,Almeria,1-0
Real Madrid,Ath Madrid,3-2
Villarreal,Sevilla,3-0
Xerez,Valladolid,3-0
Ath Bilbao,Santander,4-3
Barcelona,Ath Bilbao,4-1
Sevilla,Tenerife,3-0
Zaragoza,Malaga,2-0
Almeria,Mallorca,1-1
Ath Madrid,La Coruna,3-0
Getafe,Espanol,1-1
Santander,Real Madrid,0-2
Sp Gijon,Xerez,2-2
Valencia,Osasuna,3-0
Valladolid,Villarreal,0-2
Malaga,Sevilla,1-2
Real Madrid,Barcelona,0-2
Tenerife,Valladolid,0-0
Villarreal,Sp Gijon,1-0
Xerez,Getafe,0-1
Ath Bilbao,Almeria,4-1
Espanol,Ath Madrid,3-0
La Coruna,Santander,1-1
Mallorca,Valencia,3-2
Osasuna,Zaragoza,2-0
Getafe,Villarreal,3-0
Sp Gijon,Tenerife,0-2
Valladolid,Sevilla,2-1
Ath Madrid,Xerez,1-2
Barcelona,La Coruna,3-0
Osasuna,Malaga,2-2
Santander,Espanol,3-1
Zaragoza,Mallorca,1-1
Almeria,Real Madrid,1-2
Valencia,Ath Bilbao,2-0
Espanol,Barcelona,0-0
Sevilla,Sp Gijon,3-0
Villarreal,Ath Madrid,2-1
Ath Bilbao,Zaragoza,0-0
La Coruna,Almeria,0-0
Malaga,Valladolid,0-0
Real Madrid,Valencia,2-0
Tenerife,Getafe,3-2
Xerez,Santander,2-2
Mallorca,Osasuna,2-0
Barcelona,Xerez,3-1
Valencia,La Coruna,1-0
Zaragoza,Real Madrid,1-2
Almeria,Espanol,0-1
Ath Madrid,Tenerife,3-1
Getafe,Sevilla,4-3
Mallorca,Malaga,1-1
Santander,Villarreal,1-2
Sp Gijon,Valladolid,0-2
Osasuna,Ath Bilbao,0-0
Espanol,Valencia,0-2
La Coruna,Zaragoza,0-1
Malaga,Sp Gijon,1-1
Tenerife,Santander,2-1
Valladolid,Getafe,0-0
Villarreal,Barcelona,1-4
Xerez,Almeria,2-1
Ath Bilbao,Mallorca,1-3
Real Madrid,Osasuna,3-2
Sevilla,Ath Madrid,3-1
Almeria,Villarreal,4-2
Barcelona,Tenerife,4-1
Getafe,Sp Gijon,1-1
Valencia,Xerez,3-1
Ath Bilbao,Malaga,1-1
Ath Madrid,Valladolid,3-1
Mallorca,Real Madrid,1-4
Osasuna,La Coruna,3-1
Santander,Sevilla,1-5
Zaragoza,Espanol,1-0
Espanol,Osasuna,2-1
Getafe,Malaga,2-1
La Coruna,Mallorca,1-0
Real Madrid,Ath Bilbao,5-1
Sevilla,Barcelona,2-3
Sp Gijon,Ath Madrid,1-1
Tenerife,Almeria,2-2
Valladolid,Santander,2-1
Villarreal,Valencia,2-0
Xerez,Zaragoza,3-2
Almeria,Sevilla,2-3
Ath Bilbao,La Coruna,2-0
Ath Madrid,Getafe,0-3
Mallorca,Espanol,2-0
Zaragoza,Villarreal,3-3
Barcelona,Valladolid,4-0
Malaga,Real Madrid,1-1
Osasuna,Xerez,1-1
Santander,Sp Gijon,2-0
Valencia,Tenerife,1-0
Hercules,Ath Bilbao,0-1
Levante,Sevilla,1-4
Malaga,Valencia,1-3
Espanol,Getafe,3-1
La Coruna,Zaragoza,0-0
Mallorca,Real Madrid,0-0
Osasuna,Almeria,0-0
Santander,Barcelona,0-3
Sociedad,Villarreal,1-0
Ath Madrid,Sp Gijon,4-0
Ath Bilbao,Ath Madrid,1-2
Barcelona,Hercules,0-2
Real Madrid,Osasuna,1-0
Valencia,Santander,1-0
Getafe,Levante,4-1
Sevilla,La Coruna,0-0
Sp Gijon,Mallorca,2-0
Villarreal,Espanol,4-0
Zaragoza,Malaga,3-5
Almeria,Sociedad,2-2
Espanol,Almeria,1-0
Mallorca,Osasuna,2-0
Sociedad,Real Madrid,1-2
Sp Gijon,Ath Bilbao,2-2
Ath Madrid,Barcelona,1-2
Hercules,Valencia,1-2
Levante,Villarreal,1-2
Malaga,Sevilla,1-2
Santander,Zaragoza,2-0
La Coruna,Getafe,2-2
Ath Bilbao,Mallorca,3-0
Osasuna,Sociedad,3-1
Real Madrid,Espanol,3-0
Almeria,Levante,0-1
Barcelona,Sp Gijon,1-0
Valencia,Ath Madrid,1-1
Zaragoza,Hercules,0-0
Getafe,Malaga,0-2
Sevilla,Santander,1-1
Villarreal,La Coruna,1-0
Ath Bilbao,Barcelona,1-3
Levante,Real Madrid,0-0
Sp Gijon,Valencia,0-2
Ath Madrid,Zaragoza,1-0
Espanol,Osasuna,1-0
Hercules,Sevilla,2-0
La Coruna,Almeria,0-2
Mallorca,Sociedad,2-0
Santander,Getafe,0-1
Malaga,Villarreal,2-3
Sociedad,Espanol,1-0
Valencia,Ath Bilbao,2-1
Zaragoza,Sp Gijon,2-2
Almeria,Malaga,1-1
Barcelona,Mallorca,1-1
Getafe,Hercules,3-0
Osasuna,Levante,1-1
Real Madrid,La Coruna,6-1
Sevilla,Ath Madrid,3-1
Villarreal,Santander,2-0
Ath Madrid,Getafe,2-0
Barcelona,Valencia,2-1
Malaga,Real Madrid,1-4
Ath Bilbao,Zaragoza,2-1
La Coruna,Osasuna,0-0
Levante,Sociedad,2-1
Mallorca,Espanol,0-1
Santander,Almeria,1-0
Sp Gijon,Sevilla,2-0
Hercules,Villarreal,2-2
Real Madrid,Santander,6-1
Valencia,Mallorca,1-2
Zaragoza,Barcelona,0-2
Almeria,Hercules,1-1
Espanol,Levante,2-1
Getafe,Sp Gijon,3-0
Osasuna,Malaga,3-0
Sevilla,Ath Bilbao,4-3
Villarreal,Ath Madrid,2-0
Sociedad,La Coruna,3-0
Barcelona,Sevilla,5-0
Hercules,Real Madrid,1-3
Valencia,Zaragoza,1-1
Ath Bilbao,Getafe,3-0
Ath Madrid,Almeria,1-1
La Coruna,Espanol,3-0
Malaga,Sociedad,1-2
Santander,Osasuna,4-1
Sp Gijon,Villarreal,1-1
Mallorca,Levante,2-1
Espanol,Malaga,1-0
Sociedad,Santander,1-0
Almeria,Sp Gijon,1-1
Getafe,Barcelona,1-3
Levante,La Coruna,1-2
Osasuna,Hercules,3-0
Real Madrid,Ath Madrid,2-0
Villarreal,Ath Bilbao,4-1
Zaragoza,Mallorca,3-2
Sevilla,Valencia,2-0
Ath Bilbao,Almeria,1-0
Ath Madrid,Osasuna,3-0
Barcelona,Villarreal,3-1
Hercules,Sociedad,2-1
Malaga,Levante,1-0
Mallorca,La Coruna,0-0
Santander,Espanol,0-0
Sp Gijon,Real Madrid,0-1
Valencia,Getafe,2-0
Zaragoza,Sevilla,1-2
Almeria,Barcelona,0-8
Real Madrid,Ath Bilbao,5-1
Villarreal,Valencia,1-1
Espanol,Hercules,3-0
La Coruna,Malaga,3-0
Levante,Santander,3-1
Osasuna,Sp Gijon,1-0
Sevilla,Mallorca,1-2
Sociedad,Ath Madrid,2-4
Getafe,Zaragoza,1-1
Ath Madrid,Espanol,2-3
Sevilla,Getafe,1-3
Zaragoza,Villarreal,0-3
Ath Bilbao,Osasuna,1-0
Hercules,Levante,3-1
Mallorca,Malaga,2-0
Santander,La Coruna,1-0
Sp Gijon,Sociedad,1-3
Valencia,Almeria,2-1
Barcelona,Real Madrid,5-0
Levante,Ath Madrid,2-0
Osasuna,Barcelona,0-3
Real Madrid,Valencia,2-0
Almeria,Zaragoza,1-1
Espanol,Sp Gijon,1-0
Getafe,Mallorca,3-0
Malaga,Santander,4-1
Sociedad,Ath Bilbao,2-0
Villarreal,Sevilla,1-0
La Coruna,Hercules,1-0
Ath Madrid,La Coruna,2-0
Getafe,Villarreal,1-0
Sevilla,Almeria,1-3
Ath Bilbao,Espanol,2-1
Barcelona,Sociedad,5-0
Hercules,Malaga,4-1
Mallorca,Santander,0-1
Sp Gijon,Levante,1-1
Zaragoza,Real Madrid,1-3
Valencia,Osasuna,3-3
Espanol,Barcelona,1-5
La Coruna,Sp Gijon,1-1
Levante,Ath Bilbao,1-2
Sociedad,Valencia,1-2
Villarreal,Mallorca,3-1
Almeria,Getafe,2-3
Malaga,Ath Madrid,0-3
Osasuna,Zaragoza,0-0
Real Madrid,Sevilla,1-0
Santander,Hercules,0-0
Ath Bilbao,La Coruna,1-2
Barcelona,Levante,2-1
Sevilla,Osasuna,1-0
Sp Gijon,Malaga,1-2
Valencia,Espanol,2-1
Ath Madrid,Santander,0-0
Getafe,Real Madrid,2-3
Mallorca,Hercules,3-0
Villarreal,Almeria,2-0
Zaragoza,Sociedad,2-1
La Coruna,Barcelona,0-4
Malaga,Ath Bilbao,1-1
Sociedad,Sevilla,2-3
Espanol,Zaragoza,4-0
Levante,Valencia,0-1
Mallorca,Almeria,4-1
Osasuna,Getafe,0-0
Real Madrid,Villarreal,4-2
Santander,Sp Gijon,1-1
Hercules,Ath Madrid,4-1
Ath Bilbao,Santander,2-1
Getafe,Sociedad,0-4
Sevilla,Espanol,1-2
Sp Gijon,Hercules,2-0
Villarreal,Osasuna,4-2
Zaragoza,Levante,1-0
Almeria,Real Madrid,1-1
Barcelona,Malaga,4-1
Valencia,La Coruna,2-0
Ath Madrid,Mallorca,3-0
Barcelona,Santander,3-0
Sevilla,Levante,4-1
Valencia,Malaga,4-3
Almeria,Osasuna,3-2
Getafe,Espanol,1-3
Real Madrid,Mallorca,1-0
Sp Gijon,Ath Madrid,1-0
Villarreal,Sociedad,2-1
Zaragoza,La Coruna,1-0
Ath Bilbao,Hercules,3-0
Hercules,Barcelona,0-3
La Coruna,Sevilla,3-3
Levante,Getafe,2-0
Malaga,Zaragoza,1-2
Mallorca,Sp Gijon,0-4
Sociedad,Almeria,2-0
Ath Madrid,Ath Bilbao,0-2
Espanol,Villarreal,0-1
Osasuna,Real Madrid,1-0
Santander,Valencia,1-1
Almeria,Espanol,3-2
Ath Bilbao,Sp Gijon,3-0
Barcelona,Ath Madrid,3-0
Getafe,La Coruna,4-1
Osasuna,Mallorca,1-1
Villarreal,Levante,0-1
Zaragoza,Santander,1-1
Real Madrid,Sociedad,4-1
Sevilla,Malaga,0-0
Valencia,Hercules,2-0
Ath Madrid,Valencia,1-2
Santander,Sevilla,3-2
Sp Gijon,Barcelona,1-1
Espanol,Real Madrid,0-1
Hercules,Zaragoza,2-1
La Coruna,Villarreal,1-0
Levante,Almeria,1-0
Malaga,Getafe,2-2
Sociedad,Osasuna,1-0
Mallorca,Ath Bilbao,1-0
Real Madrid,Levante,2-0
Valencia,Sp Gijon,0-0
Zaragoza,Ath Madrid,0-1
Almeria,La Coruna,1-1
Barcelona,Ath Bilbao,2-1
Getafe,Santander,0-1
Osasuna,Espanol,4-0
Sevilla,Hercules,1-0
Villarreal,Malaga,1-1
Sociedad,Mallorca,1-0
Ath Madrid,Sevilla,2-2
Espanol,Sociedad,4-1
La Coruna,Real Madrid,0-0
Mallorca,Barcelona,0-3
Sp Gijon,Zaragoza,0-0
Ath Bilbao,Valencia,1-2
Hercules,Getafe,0-0
Levante,Osasuna,2-1
Santander,Villarreal,2-2
Malaga,Almeria,3-1
Espanol,Mallorca,1-2
Sevilla,Sp Gijon,3-0
Getafe,Ath Madrid,1-1
Osasuna,La Coruna,0-0
Sociedad,Levante,1-1
Valencia,Barcelona,0-1
Villarreal,Hercules,1-0
Zaragoza,Ath Bilbao,2-1
Almeria,Santander,1-1
Real Madrid,Malaga,7-0
Ath Madrid,Villarreal,3-1
Barcelona,Zaragoza,1-0
Mallorca,Valencia,1-2
Ath Bilbao,Sevilla,2-0
Hercules,Almeria,1-2
Levante,Espanol,1-0
Malaga,Osasuna,0-1
Santander,Real Madrid,1-3
Sp Gijon,Getafe,2-0
La Coruna,Sociedad,2-1
Almeria,Ath Madrid,2-2
Real Madrid,Hercules,2-0
Zaragoza,Valencia,4-0
Espanol,La Coruna,2-0
Levante,Mallorca,1-1
Osasuna,Santander,3-1
Sevilla,Barcelona,1-1
Sociedad,Malaga,0-2
Villarreal,Sp Gijon,1-1
Getafe,Ath Bilbao,2-2
Ath Madrid,Real Madrid,1-2
Barcelona,Getafe,2-1
Mallorca,Zaragoza,1-0
Ath Bilbao,Villarreal,0-1
Hercules,Osasuna,0-4
La Coruna,Levante,0-1
Malaga,Espanol,2-0
Santander,Sociedad,2-1
Sp Gijon,Almeria,1-0
Valencia,Sevilla,0-1
Getafe,Valencia,2-4
Real Madrid,Sp Gijon,0-1
Villarreal,Barcelona,0-1
Espanol,Santander,1-2
La Coruna,Mallorca,2-1
Levante,Malaga,3-1
Osasuna,Ath Madrid,2-3
Sevilla,Zaragoza,3-1
Sociedad,Hercules,1-3
Almeria,Ath Bilbao,1-3
Ath Bilbao,Real Madrid,0-3
Barcelona,Almeria,3-1
Mallorca,Sevilla,2-2
Ath Madrid,Sociedad,3-0
Hercules,Espanol,0-0
Malaga,La Coruna,0-0
Santander,Levante,1-1
Sp Gijon,Osasuna,1-0
Valencia,Villarreal,5-0
Zaragoza,Getafe,2-1
Almeria,Valencia,0-3
Getafe,Sevilla,1-0
Malaga,Mallorca,3-0
Real Madrid,Barcelona,1-1
Espanol,Ath Madrid,2-2
La Coruna,Santander,2-0
Levante,Hercules,2-1
Osasuna,Ath Bilbao,1-2
Sociedad,Sp Gijon,2-1
Villarreal,Zaragoza,1-0
Ath Bilbao,Sociedad,2-1
Barcelona,Osasuna,2-0
Valencia,Real Madrid,3-6
Ath Madrid,Levante,4-1
Hercules,La Coruna,1-0
Mallorca,Getafe,2-0
Santander,Malaga,1-2
Sevilla,Villarreal,3-2
Sp Gijon,Espanol,1-0
Zaragoza,Almeria,1-0
La Coruna,Ath Madrid,0-1
Real Madrid,Zaragoza,2-3
Sociedad,Barcelona,2-1
Almeria,Sevilla,0-1
Levante,Sp Gijon,0-0
Malaga,Hercules,3-1
Osasuna,Valencia,1-0
Santander,Mallorca,2-0
Villarreal,Getafe,2-1
Espanol,Ath Bilbao,2-1
Ath Bilbao,Levante,3-2
Ath Madrid,Malaga,0-3
Getafe,Almeria,2-0
Hercules,Santander,2-3
Sevilla,Real Madrid,2-6
Sp Gijon,La Coruna,2-2
Valencia,Sociedad,3-0
Barcelona,Espanol,2-0
Mallorca,Villarreal,0-0
Zaragoza,Osasuna,1-3
La Coruna,Ath Bilbao,2-1
Malaga,Sp Gijon,2-0
Real Madrid,Getafe,4-0
Santander,Ath Madrid,2-1
Almeria,Villarreal,0-0
Espanol,Valencia,2-2
Hercules,Mallorca,2-2
Levante,Barcelona,1-1
Osasuna,Sevilla,3-2
Sociedad,Zaragoza,2-1
Almeria,Mallorca,3-1
Ath Bilbao,Malaga,1-1
Ath Madrid,Hercules,2-1
Barcelona,La Coruna,0-0
Getafe,Osasuna,2-0
Sevilla,Sociedad,3-1
Sp Gijon,Santander,2-1
Valencia,Levante,0-0
Villarreal,Real Madrid,1-3
Zaragoza,Espanol,1-0
Espanol,Sevilla,2-3
Hercules,Sp Gijon,0-0
La Coruna,Valencia,0-2
Levante,Zaragoza,1-2
Malaga,Barcelona,1-3
Mallorca,Ath Madrid,3-4
Osasuna,Villarreal,1-0
Real Madrid,Almeria,8-1
Santander,Ath Bilbao,1-2
Sociedad,Getafe,1-1
Granada,Betis,0-1
Sp Gijon,Sociedad,1-2
Valencia,Santander,4-3
Ath Bilbao,Vallecano,1-1
Ath Madrid,Osasuna,0-0
Getafe,Levante,1-1
